"tackle_oppId","tackle","made_first_contact","x_s","y_s","x_s_bc","y_s_bc","x_a","y_a","x_a_bc","y_a_bc","x_s_diff","y_s_diff","x_adiff","y_a_diff","dis_from_los_x","dis_from_los_y","x_diff","y_diff","o_bc","o","o_diff"
1447,1,0,2.68896784172935,3.68280490199323,1.85111873302686,0.857297752380723,2.45309346964783,3.35975184041488,-1.7187979447241,-3.71131157749012,0.837849108702493,2.82550714961251,4.17189141437193,7.071063417905,22.71,5.66666666666667,-0.410000000000004,-0.510000000000002,182.17,261.06,-78.89
1449,1,1,3.48266817997617,0.688129601297213,2.07074265790627,-1.19336702012719,3.73773683541105,0.738527825617572,1.89740363032776,-3.29239418411876,1.4119255220699,1.88149662142441,1.84033320508329,4.03092200973633,18.56,7.07666666666667,-0.790000000000006,-0.0399999999999991,237.68,295.27,-57.59
1453,1,0,2.66995506015388,0.0154911832561243,2.88029189306289,-0.236682510456907,2.77995320869955,0.0161293967985114,0.148233683019724,-1.80391983613973,-0.210336832909009,0.252173693713031,2.63171952567982,1.82004923293825,49.21,-2.54333333333333,0.160000000000011,-0.890000000000001,262.36,271.73,-9.37
1455,1,1,1.82349634064504,-0.457450648326282,-0.256434818290699,-3.19974079949739,1.95928862133138,-0.491516122137813,4.64510658120182,0.372269860820766,2.07993115893574,2.74229015117111,-2.68581795987045,-0.863785982958579,50.76,-3.18333333333333,-0.700000000000003,0.34,325.19,338,-12.81
1457,1,1,2.96651358572045,-0.664377261603655,1.28458263108502,-2.35207301415468,1.88334579619753,-0.421792143057584,2.24675631202835,-1.22706400581256,1.68193095463543,1.68769575255103,-0.363410515830827,0.805271862754972,63.16,-0.843333333333334,-0.649999999999991,-0.119999999999997,48.62,298.64,-250.02
1459,0,0,-4.87637119585888,1.49365456521844,-4.57133963968193,-3.30340035397962,-2.39037803718572,0.732183610401194,2.29012329504615,3.16913794169439,-0.305031556176943,4.79705491919805,-4.68050133223188,-2.4369543312932,73.79,17.2066666666666,0.949999999999989,-0.75,243.08,114.05,129.03
1460,0,1,-3.04251299656349,1.70974111073643,0.271150646341781,-4.28142234858796,-4.62043520968095,2.59645498192066,2.82434154930161,-0.178870939195161,-3.31366364290527,5.99116345932439,-7.44477675898256,2.77532592111582,66.01,13.2566666666667,0.00999999999999091,0.530000000000001,335.68,48.19,287.49
1462,1,1,-1.06045060131264,3.9087011298097,-1.69549882716651,-0.857486866999711,-0.874544446514622,3.22347204285541,2.74395797439907,5.42559624693284,0.635048225853872,4.76618799680941,-3.6185024209137,-2.20212420407743,94.89,19.0566666666666,0.980000000000004,0.780000000000001,312.83,196.94,115.89
1473,1,1,0.9862415434997,2.07781799440551,1.48237479730078,-1.63910492657653,1.88243494607117,3.96592217193051,1.94319226589616,-1.75738550630229,-0.496133253801084,3.71692292098204,-0.0607573198249949,5.7233076782328,47.2,-3.92666666666667,-0.63000000000001,-0.239999999999998,345.38,95.57,249.81
1477,1,0,5.45192614216488,-2.30714137849833,4.2724628551498,-5.79534823383075,5.73741551785257,-2.42795452500753,2.84937954830012,-2.10062757044865,1.17946328701508,3.48820685533242,2.88803596955245,-0.32732695455888,14.4,-22.5466666666667,-0.0899999999999963,0.97,17.31,284.78,-267.47
1479,1,0,-0.518471956904018,0.855094632133847,-1.72389896547136,-1.94632277817601,-0.865848168029709,1.42800803566352,2.76228117364211,2.44661045484204,1.20542700856734,2.80141741030986,-3.62812934167182,-1.01860241917852,12.63,-0.136666666666667,0.909999999999997,-0.57,25.24,28.31,-3.07
1484,1,0,0.159886415861671,0.997264425327059,1.22396435051198,-2.74991113832353,0.538231498940277,3.35712776842772,4.04721140955921,-1.80138274842793,-1.06407793465031,3.74717556365059,-3.50897991061893,5.15851051685565,9.95999999999999,2.89666666666667,1.22,-0.0600000000000023,12.12,174.28,-162.16
1486,0,0,3.82091317381361,1.71951229078993,4.42729977941792,-1.69310857985128,4.55044313540093,2.04782012674027,1.23946978314007,-3.2410823279705,-0.606386605604313,3.41262087064121,3.31097335226086,5.28890245471077,13.7,-0.976666666666667,-0.450000000000003,0.509999999999998,299.88,167.38,132.5
1487,0,1,5.07803524195422,0.348795185561604,5.22420484195747,-1.84371466590363,0.828048968727309,0.0568762286868627,0.948481371448619,-2.68754220209003,-0.14616960000325,2.19250985146523,-0.12043240272131,2.7444184307769,13.33,-0.0366666666666688,-0.100000000000001,0.780000000000001,287.4,231.75,55.65
1489,1,0,1.14152135922255,2.14518740123997,0.174290132510398,-3.43558189390233,1.86025702984415,3.49586095016885,4.4342975607344,-0.224955868705281,0.967231226712149,5.5807692951423,-2.57404053089025,3.72081681887413,15.26,-11.3733333333333,-0.25,-0.35,349.83,139.51,210.32
1491,1,0,-5.00871044980708,-3.00306836918399,-1.76239181838422,-4.15139435352658,-2.47862554793535,-1.48610746351742,3.59910242179355,1.52792727491847,-3.24631863142285,1.14832598434259,-6.0777279697289,-3.01403473843589,29.45,-4.80333333333333,0.530000000000001,-1.21,26.56,78.45,-51.89
1493,1,0,1.90474351475559,3.007582441596,3.95537416891631,-1.4993049002353,2.10270843061501,3.32016825715513,1.83248376695426,-4.83434620645327,-2.05063065416073,4.5068873418313,0.270224663660753,8.1545144636084,36.54,-13.5133333333333,-0.0500000000000114,0.51,327.72,231.41,96.31
1500,1,0,0.0491783776204219,2.24946248850134,-0.904587438429644,2.09287399674115,0.0723468577438206,3.30920926086197,-1.94600564609265,0.841107618188968,0.953765816050066,0.156588491760182,2.01835250383647,2.468101642673,21.67,-0.723333333333333,0.559999999999995,-0.559999999999999,82.61,154.63,-72.02
1502,1,1,4.85530044988098,-0.490364702426225,3.56801256753172,-3.41656059772627,1.85058582720873,-0.186901300514914,0.989004383552342,-1.03284574323287,1.28728788234926,2.92619589530005,0.861581443656392,0.845944442717952,8.98,-7.35333333333334,0.740000000000002,0.719999999999999,342.77,240.82,101.95
1504,0,0,1.40112750562852,4.4862948758381,4.80283161238176,-3.4781760310695,0.5366020234322,1.71815548436353,1.67750142476539,-2.31637409973218,-3.40170410675324,7.9644709069076,-1.14089940133319,4.03452958409571,15.55,-22.5033333333333,1.40000000000001,0.109999999999999,4.12,195.27,-191.15
1505,0,1,8.25230450464109,-2.81742264537652,5.82953633322368,-4.03541895465948,1.84541213119841,-0.630042908083053,2.07747238145375,-3.0011012152703,2.42276817141741,1.21799630928296,-0.232060250255345,2.37105830718725,13.19,-19.2933333333333,-0.229999999999997,1.23000000000001,336.71,305.05,31.66
1506,1,0,3.34047365441849,-2.18204852469783,1.27656601370575,-0.0936974527477101,3.41582268421741,-2.23126766435266,0.242295756714782,-3.30111992606721,2.06390764071274,-2.08835107195012,3.17352692750262,1.06985226171455,25.37,-23.9633333333333,0.579999999999998,-0.23999999999999,61.52,267.59,-206.07
1508,1,1,-0.140269125757844,1.80455661378609,2.0025982046195,-1.47976364019892,-0.0805966247448388,1.03687230847378,3.17346901151093,-4.2947286797864,-2.14286733037735,3.28432025398501,-3.25406563625577,5.33160098826018,38.57,-6.28333333333333,1.03,-0.789999999999999,311.94,114.83,197.11
1510,1,1,5.23224564031655,-5.56715417061432,3.94905623614002,-6.15150833892011,2.72569864508637,-2.90016670144568,2.00281666848562,-1.2857392396735,1.28318940417653,0.58435416830578,0.722881976600753,-1.61442746177219,45.17,-15.1733333333333,-0.790000000000006,0.59,347.22,313.65,33.5700000000001
1512,1,0,-0.850564130147611,0.225700377727281,0.146439414533765,-0.150517433777646,-2.09741382093218,0.556556613259318,2.36527395936301,-2.3011907998163,-0.997003544681376,0.376217811504928,-4.46268778029519,2.85774741307562,71.12,25.6566666666666,0.890000000000001,-0.300000000000004,270.23,128.32,141.91
1516,1,1,6.13148611768276,-3.12078163104432,1.11646229103699,-4.96604590722764,3.6984981669162,-1.88244822221423,2.95621200371312,-0.664613112346187,5.01502382664576,1.84526427618332,0.742286163203082,-1.21783510986805,11.56,-9.16666666666667,-0.32,1.07,50.92,294.78,-243.86
1520,1,1,4.25344999352239,0.631001705706414,3.09856760457753,1.13528798102626,4.32269220271926,0.641273826496984,-0.0688053321834096,-0.187791976035002,1.15488238894486,-0.504286275319844,4.39149753490267,0.829065802531985,13.27,-11.3333333333333,0.0899999999999963,1.04,256.17,275.14,-18.97
1522,1,1,-6.2389306209573,-0.115519292247582,-4.00384260027953,-4.02885150287112,-1.36976521646018,-0.0253624087146135,1.82291344408077,1.81159779625324,-2.23508802067777,3.91333221062354,-3.19267866054095,-1.83696020496785,11.83,4.23666666666667,0.810000000000002,-0.879999999999999,46.47,53.6,-7.13
1524,1,1,0.0684144770687123,3.00922240110754,-2.35008788255882,-1.34951359542993,0.0677326052042401,2.97923015126261,2.47991797241367,4.31861168086454,2.41850235962753,4.35873599653747,-2.41218536720943,-1.33938152960193,8.48,7.07666666666667,0.630000000000003,1.09,44.46,286.54,-242.08
1528,1,0,0.179954392215428,-0.9022285834102,-1.9266231234011,-4.90520370019189,1.14036315936516,-5.71738330574072,1.95463525055085,0.767724584277477,2.10657751561653,4.00297511678169,-0.814272091185691,-6.4851078900182,8.74,7.27666666666667,0.140000000000001,1.09,359.4,166.93,192.47
1530,1,1,-6.20034967336526,1.3704612099579,-5.77348264468129,-0.734369220190999,-3.28081494527674,0.725157427631269,0.108515039409666,0.853126301447751,-0.426867028683971,2.1048304301489,-3.3893299846864,-0.127968873816482,7.3,8.88333333333333,-0.0100000000000016,-0.899999999999999,97.55,115.08,-17.53
1532,1,1,-1.56941962419804,3.93884780655233,-1.15789736544258,0.315077277982919,-1.18076617952636,2.96342559030706,-0.8743394464026,3.21316518910317,-0.411522258755459,3.62377052856941,-0.306426733123757,-0.24973959879611,12.87,-5.53666666666667,0.899999999999999,-0.609999999999999,163.89,144.78,19.11
1534,1,1,-2.54746369681225,-0.692841044846263,-2.52177867965381,-0.203794727222002,-1.92024725630923,-0.522255181531842,0.125659989907638,1.55493072737547,-0.0256850171584415,-0.489046317624261,-2.04590724621687,-2.07718590890731,11.04,-2.90666666666667,-0.84,-0.210000000000001,220.47,42.21,178.26
1536,1,0,0.884174522492429,1.53334125809465,1.83205451593696,-1.5963947665396,1.12894600047056,1.957825561183,3.09424664625576,-3.55101924693953,-0.947879993444527,3.12973602463425,-1.9653006457852,5.50884480812253,8.34,-5.68666666666667,1.16,-0.300000000000001,5.39999999999998,142.04,-136.64
1537,0,1,5.28002216020664,1.6771899080685,4.21728642889822,-2.35444158488396,3.59308367219838,1.14133681469643,0.716569178008161,-1.2835219566212,1.06273573130842,4.03163149295246,2.87651449419022,2.42485877131763,6.9,-3.38666666666667,0,1.01,1.5,261.35,-259.85
1539,0,0,4.46535467334468,-1.29734638444743,4.67206471497871,-0.272417508708426,5.5312780469818,-1.60703552138004,0.0483133615871782,-0.828592673810327,-0.206710041634027,-1.024928875739,5.48296468539462,-0.778442847569711,33.74,-15.4366666666667,-0.530000000000001,1,286.25,321.27,-35.02
1540,0,1,-0.329448656437559,0.513384439549435,4.62653219602171,-0.353270207029252,-2.11711267743481,3.29912623448161,0.100499283034184,-1.31616864197169,-4.95598085245927,0.866654646578687,-2.21761196046899,4.61529487645331,33.7,-14.9766666666667,0.579999999999998,0.32,292.7,142.13,150.57
1541,1,0,5.27958369672886,1.46846722443331,4.82795375322851,-0.140579360813518,0.510616671398959,0.142023289954317,0.0110600739356391,-0.379839011641166,0.451629943500345,1.60904658524683,0.49955659746332,0.521862301595483,33.81,-17.3566666666667,0.949999999999996,0.44,279.46,213.32,66.14
1545,1,1,2.11971038253921,0.625242268369227,4.38226139225893,-1.46293714489614,0.374066538095154,0.110336870888687,1.00379020548068,-3.00687632325991,-2.26255100971972,2.08817941326536,-0.629723667385528,3.1172131941486,82.66,-7.43333333333333,0.909999999999997,-0.5,337.97,0.329999999999998,337.64
1550,1,0,1.36709884099582,0.0891109361856459,-0.410889534258583,-0.437229677214121,0.548835301129709,0.0357744634321936,1.11493567689601,1.04776831235939,1.7779883752544,0.526340613399767,-0.5661003757663,-1.01199384892719,19.34,23.3533333333333,-0.390000000000001,-0.5,317.32,196.25,121.07
1551,0,0,-0.536417249408329,1.42220129888044,-1.0718471695496,-3.11050536812405,-1.23517129797971,3.27480562242206,2.54323995144489,0.876373521607421,0.535429920141268,4.53270666700448,-3.7784112494246,2.39843210081464,14.12,24.4833333333333,-0.149999999999999,-0.649999999999999,11.25,130.79,-119.54
1552,0,1,-0.508312789850875,-0.210043109084827,-0.564856063854565,-0.230298995062348,-0.471344586952629,-0.19476724660593,0.449271810039662,1.10193232129005,0.0565432740036903,0.0202558859775213,-0.920616396992292,-1.29669956789598,19.4,23.4533333333333,-0.0399999999999991,0.980000000000004,26.53,267.12,-240.59
1556,1,1,5.24638752998167,1.23592794500847,4.40563706089717,0.356036638071641,3.13420553739165,0.738346564550515,-0.501834446874733,-6.20975540483922,0.840750469084498,0.879891306936829,3.63603998426638,6.94810196938974,11.76,-24.4033333333333,-0.719999999999999,-0.19,196.31,285.49,-89.18
1558,1,0,1.924007484589,-1.0249854629435,1.07486919634655,-2.99283414354109,1.77397020368068,-0.945055403906623,1.74111420300346,-0.62531698529595,0.849138288242449,1.96784868059759,0.0328560006772212,-0.319738418610673,11,-2.72333333333333,-0.659999999999997,0.359999999999999,205.66,256.3,-50.64
1560,1,0,2.89407494227582,3.300974133266,2.25191188201344,1.06254076422822,4.35100105216866,4.96274015479626,-1.46792780278918,-3.11107504984989,0.64216306026238,2.23843336903778,5.81892885495784,8.07381520464616,24.62,-26.2433333333333,-0.649999999999999,0.409999999999997,147.92,231.53,-83.61
1570,1,1,-3.57096283065525,2.91553159167906,-0.66491082538512,0.0824232630128107,-2.52523618827247,2.06174251385548,-0.259571768592583,2.09397289785463,-2.90605200527013,2.83310832866625,-2.26566441967989,-0.0322303839991536,14.82,26.3433333333333,0.899999999999999,-0.699999999999996,102.14,165.88,-63.74
1572,1,1,-5.30697224063083,-0.372082836440786,-5.70231275376215,-0.65668048416371,-6.79332348847668,-0.476294006797322,0.623503247158923,5.41421681324107,0.395340513131327,0.284597647722924,-7.4168267356356,-5.89051082003839,20.54,12.4033333333333,0.219999999999999,-0.700000000000003,40.72,24.17,16.55
1577,1,1,-4.85811884514645,1.13964085853084,-4.17295093690971,-2.14069626013229,-1.99582036724453,0.468189130258162,0.680093268144374,1.32573494584125,-0.685167908236741,3.28033711866313,-2.67591363538891,-0.85754581558309,12.85,-5.80333333333333,0.0899999999999963,-0.91,63.94,106.89,-42.95
1579,1,1,-7.38805144090896,-4.12168605142156,-5.69255798668078,-4.05646195203122,-3.04778954240807,-1.70031729544459,2.30388468520228,3.2331123329217,-1.69549345422818,-0.0652240993903437,-5.35167422761035,-4.93342962836629,13.99,23.2866666666666,-0.57,0.530000000000001,84.13,7.23,76.9
1581,1,1,4.60992821360288,2.49121694467345,4.06250140746784,-1.06587162187659,3.06155537849963,1.65447232203504,0.383206225960393,-1.46056598220868,0.547426806135046,3.55708856655004,2.67834915253923,3.11503830424371,53.22,-18.3366666666667,0.189999999999998,1.09,94.06,231.05,-136.99
1583,1,1,-0.648293132051529,-3.16427179852408,0.0296814952232021,-1.07959205667757,-0.359270806926389,-1.75357477379508,3.03885171509243,-0.0835479124801244,-0.677974627274731,-2.08467974184651,-3.39812252201882,-1.67002686131495,15.19,-0.183333333333334,0.510000000000005,0.16,344.67,326.39,18.28
1585,1,0,-1.22956905798595,-4.47412113511062,0.303871550665946,-3.43659163717423,-1.38856505686345,-5.05267128189216,6.74368851700567,-0.596292868987959,-1.5334406086519,-1.03752949793639,-8.13225357386911,-4.45637841290421,30.98,-2.46333333333333,0.470000000000006,0.489999999999998,32.37,10.29,22.08
1586,0,1,4.55474357856048,-5.15642423909846,0.150735161795031,-6.46824388153374,2.01256111610812,-2.2784200126249,4.0988871583135,-0.0955199634249811,4.40400841676545,1.31181964243528,-2.08632604220538,-2.18290004919992,20.29,-5.42333333333334,-0.549999999999997,-0.190000000000001,1.53,17.2,-15.67
1588,1,1,-1.70971929513403,0.0309827669258715,-1.22767576407587,0.537040238995857,-2.08965691627493,0.0378678262427318,-0.400776297758102,0.916175943340202,-0.482043531058163,-0.506057472069985,-1.68888061851683,-0.87830811709747,15.69,20.7566666666666,0.820000000000007,0.210000000000001,332.36,37.77,294.59
1590,1,1,3.00460881199841,2.97745291933584,-0.347217314007464,-4.93780721949059,3.1608768825988,3.13230862672446,2.97265969981454,0.209031837523685,3.35182612600587,7.91526013882643,0.188217182784259,2.92327678920078,31.86,-10.3133333333333,1.54000000000001,0.280000000000001,25.77,188.03,-162.26
1592,1,1,4.37867550932396,-1.47363522760775,4.93835761140986,-5.72417890197627,1.05201944055186,-0.354055217022641,1.36289973856578,-1.17579943128806,-0.559682102085898,4.25054367436852,-0.310880298013918,0.821744214265421,46.78,-11.6233333333333,1.13,0.270000000000001,323.67,215.22,108.45
1594,1,1,-0.975434157743125,-1.46496696341862,1.50475133105679,-2.25384636381516,-1.26363061343996,-1.89779811170139,2.19562893006347,-1.46588321549444,-2.48018548879992,0.788879400396542,-3.45925954350343,-0.431914896206948,55.85,-4.21333333333333,-0.719999999999999,0.289999999999999,346.19,5.59999999999999,340.59
1596,1,1,-3.55130504447134,-0.648330533842445,-3.71227141129977,-0.363236794455644,-2.77414964692775,-0.506452106768891,0.112963721600147,1.15448655150341,0.160966366828433,-0.285093739386801,-2.88711336852789,-1.6609386582723,62.89,12.0366666666667,-0.879999999999995,-0.229999999999997,11.18,187.26,-176.08
1597,1,0,-3.67863189923957,2.5217587810687,-1.00819118970464,-0.0604195746587692,-2.40843164703577,1.65101695980283,0.142374839294922,2.37573765494756,-2.67044070953493,2.58217835572747,-2.55080648633069,-0.724720695144736,63.06,14.2466666666667,1.12,0.310000000000002,86.28,163.5,-77.22
1600,1,1,1.08281894408686,-0.871552140911035,-0.519319144687017,-2.90392968681433,1.30094074577343,-1.04711660095067,3.07127478741041,0.549246010652031,1.60213808877388,2.03237754590329,-1.77033404163698,-1.5963626116027,9.36,-0.00333333333333385,0.0300000000000011,1.03,322.06,213.1,108.96
1605,1,0,2.1474493347523,0.104696488345668,-0.321578591445811,-2.7412017819788,4.59454276272585,0.224001789018639,5.58172246910175,0.654808581132413,2.46902792619811,2.84589827032446,-0.987179706375906,-0.430806792113773,7.92,4.82666666666667,0.0499999999999972,1.05,24.17,223.67,-199.5
1607,1,1,-5.10023678751937,-3.66414856566081,0.307073468023552,-4.09851264304943,-1.71361458943724,-1.23110724101024,2.13401874844909,-0.159887401841947,-5.40731025554292,0.43436407738862,-3.84763333788633,-1.07121983916829,7.9,8.88333333333333,-0.0399999999999991,-1.3,304.04,71.23,232.81
1609,1,1,-0.952177963529099,-0.840391055265094,0.465156212724714,0.274280326971513,-1.59695989158817,-1.40947476198004,-1.8793281662863,-3.18718145755823,-1.41733417625381,-1.11467138223661,0.282368274698123,1.77770669557819,19,-11.7466666666667,-0.549999999999997,0.630000000000001,286.83,63.97,222.86
1614,1,1,6.1600163281349,-2.87996507567564,4.34935916810652,-2.7202894748184,2.59083039683321,-1.21127942888711,3.12329532293965,-4.99370867449267,1.81065716002838,-0.159675600857236,-0.532464926106436,3.78242924560556,58.71,-23.5633333333333,-0.769999999999996,-0.28,71.04,305.37,-234.33
1616,1,0,-2.75292257494646,-1.31298031072448,-1.7221908122324,-1.21908113194418,-1.96766269291255,-0.938458058157172,1.76795652310388,2.49758477982519,-1.03073176271405,-0.0938991787803076,-3.73561921601643,-3.43604283798236,69.32,12.0966666666667,0.0200000000000102,0.799999999999997,321.88,213.68,108.2
1618,1,1,3.10791467516765,0.719003735649248,1.41704014556639,-2.96919134207501,4.78365550315773,1.10667973104633,4.3229259965165,-2.06310708123496,1.69087452960126,3.68819507772425,0.460729506641229,3.16978681228129,74,-13.9133333333333,-0.200000000000003,-0.69,2.15000000000001,206.25,-204.1
1620,1,0,5.60391597261574,-0.261200635263793,0.724445232568059,-1.34761979245239,4.50510891916167,-0.209984824427755,3.11802226488983,-1.67616740084374,4.87947074004768,1.08641915718859,1.38708665427184,1.46618257641599,72.29,-22.3133333333333,0.289999999999992,1.25,256.85,244.95,11.9
1621,0,1,4.52885505619436,3.42810033108466,2.37220917058917,-2.08763590000092,1.79400068247136,1.35796227903882,3.0455700946216,-3.46072287228356,2.15664588560519,5.51573623108558,-1.25156941215024,4.81868515132238,71.61,-21.7233333333333,-0.019999999999996,-0.48,303.01,153.01,150
1623,1,1,4.57390983446252,0.383990659010082,4.11917430750445,-3.15729362340521,0.71747605246471,0.0602338288643266,2.00144432003914,-2.61119142036409,0.454735526958071,3.54128428241529,-1.28396826757443,2.67142524922842,8.16,-8.33666666666667,1.08000000000001,0.0700000000000003,9.44,219.68,-210.24
1627,0,0,0.523386565491656,1.65941751921054,5.04477183294478,-0.229732787226793,0.589561878369911,1.86922892968543,0.063688297449012,-1.39855060715301,-4.52138526745312,1.88915030643733,0.525873580920899,3.26777953683844,11.5,-2.85666666666667,1.07,0,282.59,131.67,150.92
1628,1,1,-2.19766592373857,-0.433433371625103,-1.0980352076216,-1.98676085194554,-1.4225962452772,-0.280570709310893,1.85547709520905,1.02547781504749,-1.09963071611697,1.55332748032044,-3.27807334048625,-1.30604852435838,14.63,-6.60666666666667,-0.690000000000005,0.0199999999999996,348.41,75.13,273.28
1630,1,1,0.00657832624507711,-0.00753164150855108,0.640105235475803,0.512508817013392,0.0131566524901542,-0.0150632830171022,-0.412507096620535,-0.515206652943939,-0.633526909230726,-0.520040458521943,0.42566374911069,0.500143369926837,24.03,7.02666666666667,-0.100000000000001,0.82,345.53,46.64,298.89
1632,1,0,-2.21577326249121,-0.997621596212242,-0.213311235264705,-3.82405521886254,-3.319100689493,-1.49437967498459,4.8025340999292,0.267892177969512,-2.0024620272265,2.8264336226503,-8.1216347894222,-1.76227185295411,16.46,9.72666666666666,-0.0500000000000043,-1.03,335.51,86.65,248.86
1634,0,1,-1.35072554262231,-2.04402556454357,1.68443606625328,-4.8138004880453,-0.402461080046649,-0.609036188619104,3.71889684762716,-1.30130943157606,-3.03516160887559,2.76977492350173,-4.1213579276738,0.692273242956956,10.12,3.44666666666667,-0.659999999999997,0.0599999999999987,340.08,46.34,293.74
1639,1,1,-0.311145104298479,4.72977681546086,3.72020302547589,0.471793863080128,-0.186424492870818,2.83387471643647,-0.501988670317256,-3.95829601910634,-4.03134812977436,4.25798295238073,0.315564177446438,6.79217073554281,22.09,-6.48666666666667,-0.0200000000000031,0.100000000000001,141.37,211.88,-70.51
1642,1,1,5.12900348845184,2.01331150482206,5.43067718627764,1.36665478393176,3.5372437851392,1.38849069298073,-1.04207427274797,-4.1408913545367,-0.301673697825802,0.646656720890298,4.57931805788717,5.52938204751743,44.97,-4.71333333333333,-0.159999999999997,0.77,292.32,247.33,44.99
1644,0,1,-3.12832641701914,4.82452835296676,-2.66453413254625,-1.28913065920254,-0.565819038904331,0.872610345580076,1.04088590388314,2.15143127594106,-0.463792284472886,6.11365901216931,-1.60670494278747,-1.27882093036099,69.77,1.03666666666667,0.109999999999999,-0.68,112.17,159.51,-47.34
1646,1,0,0.950058639229749,-0.342766074787046,1.54489430678474,-0.843149797405001,3.01949329893811,-1.08938524759051,1.09226223754739,-2.00134035197114,-0.594835667554993,0.500383722617955,1.92723106139072,0.911955104380631,18,-4.89666666666667,-0.280000000000001,0.75,355.88,254.48,101.4
1650,1,1,-7.93266774709841,-1.9962921665289,-6.33566851385431,-4.75244194941455,-1.55162205322218,-0.390472795409075,1.45813559811583,1.94389829402348,-1.5969992332441,2.75614978288565,-3.00975765133801,-2.33437108943256,11.75,17.5333333333333,0.68,-1.01000000000001,75.08,98.97,-23.89
1652,1,1,-4.45568403411988,3.19018491440374,-0.897091329125597,0.072299012494433,-2.9596149423716,2.11902793584482,-0.175927597069787,2.18292223420562,-3.55859270499428,3.11788590190931,-2.78368734530181,-0.063894298360796,13.1,8.42333333333334,0.84,-1.09,243.87,116.3,127.57
1654,1,1,1.31015311683768,-1.37604462516319,-0.865780765923228,0.391054555474537,2.75821708807933,-2.89693605297514,-0.53512728643884,1.18475262705284,2.17593388276091,-1.76709918063773,3.29334437451817,-4.08168868002798,26.8,26.3833333333333,0.780000000000001,0.0500000000000043,336.41,226.79,109.62
1656,1,1,3.08057512801678,1.0356432207302,-1.02071944030583,-2.70374403821474,2.54028964402614,0.854007332786754,3.48025184157745,1.31386723804072,4.1012945683226,3.73938725894495,-0.939962197551311,-0.459859905253968,10.75,2.39333333333333,0.759999999999998,1.24,17.6,231.13,-213.53
1658,1,1,-1.10870701074204,1.72431689788491,-1.48902821538646,-1.01133326543875,-3.19632118706609,4.97107944707309,1.18550732781987,1.74547196359191,0.380321204644418,2.73565016332366,-4.38182851488596,3.22560748348118,13.71,-11.6933333333333,0.979999999999997,-0.33,84.33,160.31,-75.98
1663,1,0,3.04733287182197,-1.34263262596784,-2.05643509323823,-2.66982671859023,3.19375126806567,-1.40714350289121,2.57475870487188,1.98320891781135,5.1037679650602,1.3271940926224,0.618992563193781,-3.39035242070256,42.65,-8.95333333333333,0.539999999999992,1.1,101.59,193.99,-92.4
1664,0,1,-5.2170424177591,-0.670871382086249,-4.27843471154113,-3.45615341370721,-2.57876621410146,-0.331609428407652,0.94887120994507,1.17462480262311,-0.93860770621797,2.78528203162096,-3.52763742404653,-1.50623423103076,40.62,-11.1933333333333,0.379999999999995,-1.01,47.45,94.76,-47.31
1666,1,0,1.29700850382202,-0.184035162437386,0.0363742708456354,-0.378255089087309,1.39601678655653,-0.198083648119629,1.06508669821953,-0.102422288960079,1.26063423297639,0.194219926649923,0.330930088337,-0.0956613591595507,54.15,-3.06333333333333,-0.170000000000002,-0.73,17.13,223.27,-206.14
1668,1,1,-9.01328985722334,-0.347859094569789,-7.66122755315005,-0.86584778041785,-1.33900314952098,-0.0516775151578178,0.289738945976401,2.56367925903076,-1.35206230407329,0.517988685848062,-1.62874209549738,-2.61535677418857,60.6,9.93666666666667,0.420000000000002,-0.950000000000003,150.7,127.43,23.27
1672,1,1,-2.31247739622219,5.16604764708587,-3.67913812074127,2.339560362228,-0.551562629840982,1.23218450946394,-2.65078628197392,4.16856475148208,1.36666072451908,2.82648728485787,2.09922365213294,-2.93638024201814,69.59,14.6766666666667,1.08,0.340000000000003,171.67,180.68,-9.01000000000002
1674,1,1,3.23220024607742,1.90141567503192,1.79258260102783,0.532491895236265,5.45595401537868,3.20958965945388,-1.57754283401546,-5.31064578058511,1.43961764504959,1.36892377979565,7.03349684939414,8.52023544003899,76.58,-17.2133333333333,0.810000000000002,-0.469999999999999,141.54,170.5,-28.96
1676,1,1,-0.924672212254217,2.72752292380557,-2.17640083375487,0.383900261566884,-0.288960066329443,0.852350913689241,-0.0729584207502675,0.41361463808916,1.25172862150065,2.34362266223869,-0.216001645579175,0.438736275600081,86.1,-24.6533333333333,0.859999999999999,-0.54,117.51,168.31,-50.8
1678,1,1,0.0694813624397621,4.95951331687632,-1.0780883016903,-0.0642309408192851,0.0449667688370235,3.20968502967197,0.149277464311487,2.50555707152097,1.14756966413006,5.0237442576956,-0.104310695474463,0.704127958151002,93.13,-10.5433333333333,1.37,0.0600000000000023,165.97,150.29,15.68
1681,1,1,1.72724375755419,-2.39147005040625,2.20196916499946,-0.352465312323865,1.31738930660913,-1.82400258081833,0.308209578041048,-1.92548873172599,-0.474725407445272,-2.03900473808239,1.00917972856808,0.101486150907663,17.63,-25.6166666666667,0.650000000000002,0.18,175.16,13.21,161.95
1686,1,1,-1.94521465496423,2.24433507884015,-1.82841781750735,1.66065899107001,-2.98004265322803,3.43829111404803,-3.55663403350622,3.91592318000561,-0.116796837456883,0.583676087770131,0.576591380278198,-0.477632065957576,59.07,-5.05333333333333,-0.75,-0.260000000000002,206.95,101.48,105.47
